2025 Federal Election House of Representatives Two Candidate Preferred By Candidate By Polling Place [Event:31496 Phase:FinalResults Generated:2025-06-16T10:38:57 Cycle:194a421d-c559-4a18-a78a-90c7cf2acb4e Created:2025-06-16T10:36:42 Environment:PROD Site:CANBERRA Server:Internal Version:10.11.386.0]
StateAb,DivisionID,DivisionNm,PollingPlaceID,PollingPlace,CandidateID,Surname,GivenNm,BallotPosition,Elected,HistoricElected,PartyAb,PartyNm,OrdinaryVotes,Swing
VIC,225,Maribyrnong,4606,Tullamarine,40821,BRISKEY,Jo,2,Y,N,ALP,Australian Labor Party,973,3.29
VIC,225,Maribyrnong,4606,Tullamarine,40781,BEDDOE,Tim,3,N,N,LP,Liberal,617,-3.29
VIC,226,McEwen,4309,Arthurs Creek,40804,McCLINTOCK,Jason,7,N,N,LP,Liberal,320,-3.83
VIC,226,McEwen,4309,Arthurs Creek,40812,MITCHELL,Rob,9,Y,Y,ALP,Australian Labor Party,336,3.83
VIC,226,McEwen,4312,Beveridge,40804,McCLINTOCK,Jason,7,N,N,LP,Liberal,503,-7.54
VIC,226,McEwen,4312,Beveridge,40812,MITCHELL,Rob,9,Y,Y,ALP,Australian Labor Party,919,7.54
VIC,226,McEwen,3260,Bolinda,40804,McCLINTOCK,Jason,7,N,N,LP,Liberal,183,-7.55
VIC,226,McEwen,3260,Bolinda,40812,MITCHELL,Rob,9,Y,Y,ALP,Australian Labor Party,164,7.55
VIC,226,McEwen,3263,Bullengarook,40804,McCLINTOCK,Jason,7,N,N,LP,Liberal,116,5.35
VIC,226,McEwen,3263,Bullengarook,40812,MITCHELL,Rob,9,Y,Y,ALP,Australian Labor Party,97,-5.35
VIC,226,McEwen,11891,Clonbinane,40804,McCLINTOCK,Jason,7,N,N,LP,Liberal,61,-6.21
VIC,226,McEwen,11891,Clonbinane,40812,MITCHELL,Rob,9,Y,Y,ALP,Australian Labor Party,84,6.21
VIC,226,McEwen,65865,Craigieburn MCEWEN PPVC,40804,McCLINTOCK,Jason,7,N,N,LP,Liberal,503,-3.26
VIC,226,McEwen,65865,Craigieburn MCEWEN PPVC,40812,MITCHELL,Rob,9,Y,Y,ALP,Australian Labor Party,840,3.26
VIC,226,McEwen,4317,Darraweit Guim,40804,McCLINTOCK,Jason,7,N,N,LP,Liberal,118,3.02
VIC,226,McEwen,4317,Darraweit Guim,40812,MITCHELL,Rob,9,Y,Y,ALP,Australian Labor Party,117,-3.02
VIC,226,McEwen,3380,Diamond Creek,40804,McCLINTOCK,Jason,7,N,N,LP,Liberal,799,-4.56
VIC,226,McEwen,3380,Diamond Creek,40812,MITCHELL,Rob,9,Y,Y,ALP,Australian Labor Party,1188,4.56
VIC,226,McEwen,3381,Diamond Creek East,40804,McCLINTOCK,Jason,7,N,N,LP,Liberal,429,0.04
VIC,226,McEwen,3381,Diamond Creek East,40812,MITCHELL,Rob,9,Y,Y,ALP,Australian Labor Party,518,-0.04
VIC,226,McEwen,109570,Diamond Creek West,40804,McCLINTOCK,Jason,7,N,N,LP,Liberal,294,-6.19
VIC,226,McEwen,109570,Diamond Creek West,40812,MITCHELL,Rob,9,Y,Y,ALP,Australian Labor Party,468,6.19
VIC,226,McEwen,4318,Doreen,40804,McCLINTOCK,Jason,7,N,N,LP,Liberal,621,-0.06
VIC,226,McEwen,4318,Doreen,40812,MITCHELL,Rob,9,Y,Y,ALP,Australian Labor Party,607,0.06
VIC,226,McEwen,65896,Doreen Central,40804,McCLINTOCK,Jason,7,N,N,LP,Liberal,647,-0.54
VIC,226,McEwen,65896,Doreen Central,40812,MITCHELL,Rob,9,Y,Y,ALP,Australian Labor Party,867,0.54
VIC,226,McEwen,82920,Doreen East,40804,McCLINTOCK,Jason,7,N,N,LP,Liberal,384,-10.13
VIC,226,McEwen,82920,Doreen East,40812,MITCHELL,Rob,9,Y,Y,ALP,Australian Labor Party,686,10.13
VIC,226,McEwen,65428,EAV McEwen PPVC,40804,McCLINTOCK,Jason,7,N,N,LP,Liberal,6,16.67
VIC,226,McEwen,65428,EAV McEwen PPVC,40812,MITCHELL,Rob,9,Y,Y,ALP,Australian Labor Party,3,-16.67
VIC,226,McEwen,58744,Epping MCEWEN PPVC,40804,McCLINTOCK,Jason,7,N,N,LP,Liberal,999,-1.21
VIC,226,McEwen,58744,Epping MCEWEN PPVC,40812,MITCHELL,Rob,9,Y,Y,ALP,Australian Labor Party,1381,1.21
VIC,226,McEwen,3284,Gisborne,40804,McCLINTOCK,Jason,7,N,N,LP,Liberal,514,-4.75
VIC,226,McEwen,3284,Gisborne,40812,MITCHELL,Rob,9,Y,Y,ALP,Australian Labor Party,688,4.75
VIC,226,McEwen,109574,Gisborne PPVC,40804,McCLINTOCK,Jason,7,N,N,LP,Liberal,3771,-1.55
VIC,226,McEwen,109574,Gisborne PPVC,40812,MITCHELL,Rob,9,Y,Y,ALP,Australian Labor Party,4219,1.55
VIC,226,McEwen,47803,Gisborne South,40804,McCLINTOCK,Jason,7,N,N,LP,Liberal,314,-8.79
VIC,226,McEwen,47803,Gisborne South,40812,MITCHELL,Rob,9,Y,Y,ALP,Australian Labor Party,452,8.79
VIC,226,McEwen,98129,Greensborough MCEWEN PPVC,40804,McCLINTOCK,Jason,7,N,N,LP,Liberal,1927,-1.51
VIC,226,McEwen,98129,Greensborough MCEWEN PPVC,40812,MITCHELL,Rob,9,Y,Y,ALP,Australian Labor Party,2218,1.51
VIC,226,McEwen,3385,Hurstbridge,40804,McCLINTOCK,Jason,7,N,N,LP,Liberal,514,-3.88
VIC,226,McEwen,3385,Hurstbridge,40812,MITCHELL,Rob,9,Y,Y,ALP,Australian Labor Party,995,3.88
VIC,226,McEwen,109477,Kalkallo (McEwen),40804,McCLINTOCK,Jason,7,N,N,LP,Liberal,524,0.66
VIC,226,McEwen,109477,Kalkallo (McEwen),40812,MITCHELL,Rob,9,Y,Y,ALP,Australian Labor Party,905,-0.66
VIC,226,McEwen,64156,Kangaroo Ground (McEwen),40804,McCLINTOCK,Jason,7,N,N,LP,Liberal,28,10.73
VIC,226,McEwen,64156,Kangaroo Ground (McEwen),40812,MITCHELL,Rob,9,Y,Y,ALP,Australian Labor Party,32,-10.73
VIC,226,McEwen,3299,Lancefield,40804,McCLINTOCK,Jason,7,N,N,LP,Liberal,598,-1.21
VIC,226,McEwen,3299,Lancefield,40812,MITCHELL,Rob,9,Y,Y,ALP,Australian Labor Party,617,1.21
VIC,226,McEwen,47802,Laurimar,40804,McCLINTOCK,Jason,7,N,N,LP,Liberal,793,-5.03
VIC,226,McEwen,47802,Laurimar,40812,MITCHELL,Rob,9,Y,Y,ALP,Australian Labor Party,1022,5.03
VIC,226,McEwen,83314,Laurimar Central,40804,McCLINTOCK,Jason,7,N,N,LP,Liberal,320,-9.71
VIC,226,McEwen,83314,Laurimar Central,40812,MITCHELL,Rob,9,Y,Y,ALP,Australian Labor Party,387,9.71
VIC,226,McEwen,109762,Laurimar East,40804,McCLINTOCK,Jason,7,N,N,LP,Liberal,454,4.64
VIC,226,McEwen,109762,Laurimar East,40812,MITCHELL,Rob,9,Y,Y,ALP,Australian Labor Party,396,-4.64
VIC,226,McEwen,3302,Macedon,40804,McCLINTOCK,Jason,7,N,N,LP,Liberal,254,-3.8
VIC,226,McEwen,3302,Macedon,40812,MITCHELL,Rob,9,Y,Y,ALP,Australian Labor Party,484,3.8
VIC,226,McEwen,4340,Mernda,40804,McCLINTOCK,Jason,7,N,N,LP,Liberal,589,-2.74
VIC,226,McEwen,4340,Mernda,40812,MITCHELL,Rob,9,Y,Y,ALP,Australian Labor Party,910,2.74
VIC,226,McEwen,92669,Mernda Central (McEwen),40804,McCLINTOCK,Jason,7,N,N,LP,Liberal,780,-1.79
VIC,226,McEwen,92669,Mernda Central (McEwen),40812,MITCHELL,Rob,9,Y,Y,ALP,Australian Labor Party,1353,1.79
VIC,226,McEwen,82923,Mernda Park (McEwen),40804,McCLINTOCK,Jason,7,N,N,LP,Liberal,277,9.45
VIC,226,McEwen,82923,Mernda Park (McEwen),40812,MITCHELL,Rob,9,Y,Y,ALP,Australian Labor Party,366,-9.45
VIC,226,McEwen,83324,Mernda South,40804,McCLINTOCK,Jason,7,N,N,LP,Liberal,561,-0.91
VIC,226,McEwen,83324,Mernda South,40812,MITCHELL,Rob,9,Y,Y,ALP,Australian Labor Party,782,0.91
VIC,226,McEwen,97522,Mill Park MCEWEN PPVC,40804,McCLINTOCK,Jason,7,N,N,LP,Liberal,2291,-3.03
VIC,226,McEwen,97522,Mill Park MCEWEN PPVC,40812,MITCHELL,Rob,9,Y,Y,ALP,Australian Labor Party,2745,3.03
VIC,226,McEwen,3313,Mount Macedon,40804,McCLINTOCK,Jason,7,N,N,LP,Liberal,179,-4.76
VIC,226,McEwen,3313,Mount Macedon,40812,MITCHELL,Rob,9,Y,Y,ALP,Australian Labor Party,284,4.76
VIC,226,McEwen,3317,New Gisborne,40804,McCLINTOCK,Jason,7,N,N,LP,Liberal,391,-4.3
VIC,226,McEwen,3317,New Gisborne,40812,MITCHELL,Rob,9,Y,Y,ALP,Australian Labor Party,491,4.3
VIC,226,McEwen,3318,Newham,40804,McCLINTOCK,Jason,7,N,N,LP,Liberal,191,-1.29
VIC,226,McEwen,3318,Newham,40812,MITCHELL,Rob,9,Y,Y,ALP,Australian Labor Party,216,1.29
VIC,226,McEwen,3395,Panton Hill,40804,McCLINTOCK,Jason,7,N,N,LP,Liberal,204,-0.21
VIC,226,McEwen,3395,Panton Hill,40812,MITCHELL,Rob,9,Y,Y,ALP,Australian Labor Party,222,0.21
VIC,226,McEwen,4353,Plenty,40804,McCLINTOCK,Jason,7,N,N,LP,Liberal,565,-6.61
VIC,226,McEwen,4353,Plenty,40812,MITCHELL,Rob,9,Y,Y,ALP,Australian Labor Party,419,6.61
VIC,226,McEwen,3322,Riddell,40804,McCLINTOCK,Jason,7,N,N,LP,Liberal,530,-3.12
VIC,226,McEwen,3322,Riddell,40812,MITCHELL,Rob,9,Y,Y,ALP,Australian Labor Party,761,3.12
VIC,226,McEwen,3323,Romsey,40804,McCLINTOCK,Jason,7,N,N,LP,Liberal,850,-1.44
VIC,226,McEwen,3323,Romsey,40812,MITCHELL,Rob,9,Y,Y,ALP,Australian Labor Party,996,1.44
VIC,226,McEwen,109129,Special Hospital Team 1,40804,McCLINTOCK,Jason,7,N,N,LP,Liberal,26,-7.05
VIC,226,McEwen,109129,Special Hospital Team 1,40812,MITCHELL,Rob,9,Y,Y,ALP,Australian Labor Party,37,7.05
VIC,226,McEwen,109128,Special Hospital Team 2,40804,McCLINTOCK,Jason,7,N,N,LP,Liberal,53,-0.25
VIC,226,McEwen,109128,Special Hospital Team 2,40812,MITCHELL,Rob,9,Y,Y,ALP,Australian Labor Party,57,0.25
VIC,226,McEwen,120977,St Andrews (McEwen),40804,McCLINTOCK,Jason,7,N,N,LP,Liberal,107,5.33
VIC,226,McEwen,120977,St Andrews (McEwen),40812,MITCHELL,Rob,9,Y,Y,ALP,Australian Labor Party,166,-5.33
VIC,226,McEwen,105087,St Helena (McEwen),40804,McCLINTOCK,Jason,7,N,N,LP,Liberal,277,-3.7
VIC,226,McEwen,105087,St Helena (McEwen),40812,MITCHELL,Rob,9,Y,Y,ALP,Australian Labor Party,325,3.7
VIC,226,McEwen,105103,Sunbury MCEWEN PPVC,40804,McCLINTOCK,Jason,7,N,N,LP,Liberal,671,2.27
VIC,226,McEwen,105103,Sunbury MCEWEN PPVC,40812,MITCHELL,Rob,9,Y,Y,ALP,Australian Labor Party,639,-2.27
VIC,226,McEwen,4370,Wallan Central,40804,McCLINTOCK,Jason,7,N,N,LP,Liberal,378,10.95
VIC,226,McEwen,4370,Wallan Central,40812,MITCHELL,Rob,9,Y,Y,ALP,Australian Labor Party,343,-10.95
VIC,226,McEwen,65451,Wallan South,40804,McCLINTOCK,Jason,7,N,N,LP,Liberal,568,-0.53
VIC,226,McEwen,65451,Wallan South,40812,MITCHELL,Rob,9,Y,Y,ALP,Australian Labor Party,769,0.53
VIC,226,McEwen,4371,Wallan Wallan,40804,McCLINTOCK,Jason,7,N,N,LP,Liberal,618,-0.3
VIC,226,McEwen,4371,Wallan Wallan,40812,MITCHELL,Rob,9,Y,Y,ALP,Australian Labor Party,829,0.3
VIC,226,McEwen,4372,Wandong,40804,McCLINTOCK,Jason,7,N,N,LP,Liberal,288,-1.99
VIC,226,McEwen,4372,Wandong,40812,MITCHELL,Rob,9,Y,Y,ALP,Australian Labor Party,270,1.99
VIC,226,McEwen,83416,Wandong PPVC,40804,McCLINTOCK,Jason,7,N,N,LP,Liberal,2930,0.78
VIC,226,McEwen,83416,Wandong PPVC,40812,MITCHELL,Rob,9,Y,Y,ALP,Australian Labor Party,3077,-0.78
VIC,226,McEwen,11529,Wattle Glen,40804,McCLINTOCK,Jason,7,N,N,LP,Liberal,314,-6.41
VIC,226,McEwen,11529,Wattle Glen,40812,MITCHELL,Rob,9,Y,Y,ALP,Australian Labor Party,547,6.41
VIC,226,McEwen,4374,Whittlesea,40804,McCLINTOCK,Jason,7,N,N,LP,Liberal,753,-2.18
VIC,226,McEwen,4374,Whittlesea,40812,MITCHELL,Rob,9,Y,Y,ALP,Australian Labor Party,730,2.18
VIC,226,McEwen,83308,Whittlesea Central,40804,McCLINTOCK,Jason,7,N,N,LP,Liberal,328,-1.93
VIC,226,McEwen,83308,Whittlesea Central,40812,MITCHELL,Rob,9,Y,Y,ALP,Australian Labor Party,407,1.93
VIC,226,McEwen,109614,Wollert South (McEwen),40804,McCLINTOCK,Jason,7,N,N,LP,Liberal,15,-12.62
VIC,226,McEwen,109614,Wollert South (McEwen),40812,MITCHELL,Rob,9,Y,Y,ALP,Australian Labor Party,32,12.62
VIC,226,McEwen,3339,Woodend,40804,McCLINTOCK,Jason,7,N,N,LP,Liberal,479,-1.47
VIC,226,McEwen,3339,Woodend,40812,MITCHELL,Rob,9,Y,Y,ALP,Australian Labor Party,865,1.47
VIC,226,McEwen,82935,Woodend East,40804,McCLINTOCK,Jason,7,N,N,LP,Liberal,247,-6.5
VIC,226,McEwen,82935,Woodend East,40812,MITCHELL,Rob,9,Y,Y,ALP,Australian Labor Party,671,6.5
VIC,226,McEwen,4334,Woodstock,40804,McCLINTOCK,Jason,7,N,N,LP,Liberal,419,-2.02
VIC,226,McEwen,4334,Woodstock,40812,MITCHELL,Rob,9,Y,Y,ALP,Australian Labor Party,631,2.02
VIC,226,McEwen,4377,Yan Yean,40804,McCLINTOCK,Jason,7,N,N,LP,Liberal,221,-0.73
VIC,226,McEwen,4377,Yan Yean,40812,MITCHELL,Rob,9,Y,Y,ALP,Australian Labor Party,231,0.73
VIC,226,McEwen,3411,Yarrambat,40804,McCLINTOCK,Jason,7,N,N,LP,Liberal,524,0.39
VIC,226,McEwen,3411,Yarrambat,40812,MITCHELL,Rob,9,Y,Y,ALP,Australian Labor Party,383,-0.39
VIC,228,Melbourne,4610,Abbotsford,40817,WITTY,Sarah,2,Y,N,ALP,Australian Labor Party,314,6.11
VIC,228,Melbourne,4610,Abbotsford,41119,BANDT,Adam,5,N,Y,GRN,The Greens,480,-6.11
VIC,228,Melbourne,97466,Abbotsford MELBOURNE PPVC,40817,WITTY,Sarah,2,Y,N,ALP,Australian Labor Party,6716,12.75
VIC,228,Melbourne,97466,Abbotsford MELBOURNE PPVC,41119,BANDT,Adam,5,N,Y,GRN,The Greens,5906,-12.75
VIC,228,Melbourne,82957,Abbotsford South,40817,WITTY,Sarah,2,Y,N,ALP,Australian Labor Party,407,5.91
VIC,228,Melbourne,82957,Abbotsford South,41119,BANDT,Adam,5,N,Y,GRN,The Greens,586,-5.91
VIC,228,Melbourne,109764,Brunswick MELBOURNE PPVC,40817,WITTY,Sarah,2,Y,N,ALP,Australian Labor Party,283,-1.38
VIC,228,Melbourne,109764,Brunswick MELBOURNE PPVC,41119,BANDT,Adam,5,N,Y,GRN,The Greens,444,1.38
VIC,228,Melbourne,4678,Burnley,40817,WITTY,Sarah,2,Y,N,ALP,Australian Labor Party,857,10.72
VIC,228,Melbourne,4678,Burnley,41119,BANDT,Adam,5,N,Y,GRN,The Greens,647,-10.72
VIC,228,Melbourne,4621,Carlton,40817,WITTY,Sarah,2,Y,N,ALP,Australian Labor Party,394,-0.21
VIC,228,Melbourne,4621,Carlton,41119,BANDT,Adam,5,N,Y,GRN,The Greens,590,0.21
VIC,228,Melbourne,121135,Carlton Central (Melbourne),40817,WITTY,Sarah,2,Y,N,ALP,Australian Labor Party,134,-2.45
VIC,228,Melbourne,121135,Carlton Central (Melbourne),41119,BANDT,Adam,5,N,Y,GRN,The Greens,361,2.45
VIC,228,Melbourne,4624,Carlton South,40817,WITTY,Sarah,2,Y,N,ALP,Australian Labor Party,446,7.74
VIC,228,Melbourne,4624,Carlton South,41119,BANDT,Adam,5,N,Y,GRN,The Greens,713,-7.74
VIC,228,Melbourne,4626,Collingwood,40817,WITTY,Sarah,2,Y,N,ALP,Australian Labor Party,426,3.28
VIC,228,Melbourne,4626,Collingwood,41119,BANDT,Adam,5,N,Y,GRN,The Greens,916,-3.28
VIC,228,Melbourne,121142,Collingwood North (Melbourne),40817,WITTY,Sarah,2,Y,N,ALP,Australian Labor Party,238,6.69
VIC,228,Melbourne,121142,Collingwood North (Melbourne),41119,BANDT,Adam,5,N,Y,GRN,The Greens,323,-6.69
VIC,228,Melbourne,4679,Cremorne,40817,WITTY,Sarah,2,Y,N,ALP,Australian Labor Party,932,15.17
VIC,228,Melbourne,4679,Cremorne,41119,BANDT,Adam,5,N,Y,GRN,The Greens,676,-15.17
VIC,228,Melbourne,47808,Docklands (Melbourne),40817,WITTY,Sarah,2,Y,N,ALP,Australian Labor Party,896,13.66
VIC,228,Melbourne,47808,Docklands (Melbourne),41119,BANDT,Adam,5,N,Y,GRN,The Greens,703,-13.66
VIC,228,Melbourne,4629,East Melbourne,40817,WITTY,Sarah,2,Y,N,ALP,Australian Labor Party,838,9.87
VIC,228,Melbourne,4629,East Melbourne,41119,BANDT,Adam,5,N,Y,GRN,The Greens,654,-9.87
VIC,228,Melbourne,65426,EAV Melbourne PPVC,40817,WITTY,Sarah,2,Y,N,ALP,Australian Labor Party,21,11.8
VIC,228,Melbourne,65426,EAV Melbourne PPVC,41119,BANDT,Adam,5,N,Y,GRN,The Greens,8,-11.8
VIC,228,Melbourne,4655,Fawkner Park (Melbourne),40817,WITTY,Sarah,2,Y,N,ALP,Australian Labor Party,500,7.27
VIC,228,Melbourne,4655,Fawkner Park (Melbourne),41119,BANDT,Adam,5,N,Y,GRN,The Greens,346,-7.27
VIC,228,Melbourne,4631,Fitzroy,40817,WITTY,Sarah,2,Y,N,ALP,Australian Labor Party,604,8.83
VIC,228,Melbourne,4631,Fitzroy,41119,BANDT,Adam,5,N,Y,GRN,The Greens,849,-8.83
VIC,228,Melbourne,33053,Fitzroy Central,40817,WITTY,Sarah,2,Y,N,ALP,Australian Labor Party,505,5.54
VIC,228,Melbourne,33053,Fitzroy Central,41119,BANDT,Adam,5,N,Y,GRN,The Greens,799,-5.54
VIC,228,Melbourne,97871,Footscray MELBOURNE PPVC,40817,WITTY,Sarah,2,Y,N,ALP,Australian Labor Party,61,6.98
VIC,228,Melbourne,97871,Footscray MELBOURNE PPVC,41119,BANDT,Adam,5,N,Y,GRN,The Greens,61,-6.98
VIC,228,Melbourne,4667,Hawksburn,40817,WITTY,Sarah,2,Y,N,ALP,Australian Labor Party,1092,-1.93
VIC,228,Melbourne,4667,Hawksburn,41119,BANDT,Adam,5,N,Y,GRN,The Greens,767,1.93
VIC,228,Melbourne,4635,Hotham,40817,WITTY,Sarah,2,Y,N,ALP,Australian Labor Party,341,1.5
VIC,228,Melbourne,4635,Hotham,41119,BANDT,Adam,5,N,Y,GRN,The Greens,473,-1.5
VIC,228,Melbourne,108860,Kew MELBOURNE PPVC,40817,WITTY,Sarah,2,Y,N,ALP,Australian Labor Party,1137,21.38
VIC,228,Melbourne,108860,Kew MELBOURNE PPVC,41119,BANDT,Adam,5,N,Y,GRN,The Greens,664,-21.38
VIC,228,Melbourne,124010,Melbourne CBD North East (Melbourne),40817,WITTY,Sarah,2,Y,N,ALP,Australian Labor Party,383,3.83
VIC,228,Melbourne,124010,Melbourne CBD North East (Melbourne),41119,BANDT,Adam,5,N,Y,GRN,The Greens,411,-3.83
VIC,228,Melbourne,124017,Melbourne CBD North West (Melbourne),40817,WITTY,Sarah,2,Y,N,ALP,Australian Labor Party,853,1.07
VIC,228,Melbourne,124017,Melbourne CBD North West (Melbourne),41119,BANDT,Adam,5,N,Y,GRN,The Greens,994,-1.07
VIC,228,Melbourne,124047,Melbourne CBD PPVC,40817,WITTY,Sarah,2,Y,N,ALP,Australian Labor Party,0,-40.44
VIC,228,Melbourne,124047,Melbourne CBD PPVC,41119,BANDT,Adam,5,N,Y,GRN,The Greens,0,-59.56
VIC,228,Melbourne,124009,Melbourne CBD South Central (Melbourne),40817,WITTY,Sarah,2,Y,N,ALP,Australian Labor Party,719,2.63
VIC,228,Melbourne,124009,Melbourne CBD South Central (Melbourne),41119,BANDT,Adam,5,N,Y,GRN,The Greens,764,-2.63
VIC,228,Melbourne,14318,Melbourne MELBOURNE PPVC,40817,WITTY,Sarah,2,Y,N,ALP,Australian Labor Party,5414,7.95
VIC,228,Melbourne,14318,Melbourne MELBOURNE PPVC,41119,BANDT,Adam,5,N,Y,GRN,The Greens,4832,-7.95
VIC,228,Melbourne,108859,Moonee Ponds MELBOURNE PPVC,40817,WITTY,Sarah,2,Y,N,ALP,Australian Labor Party,195,7.46
VIC,228,Melbourne,108859,Moonee Ponds MELBOURNE PPVC,41119,BANDT,Adam,5,N,Y,GRN,The Greens,214,-7.46
VIC,228,Melbourne,4640,North Melbourne,40817,WITTY,Sarah,2,Y,N,ALP,Australian Labor Party,472,7.71
VIC,228,Melbourne,4640,North Melbourne,41119,BANDT,Adam,5,N,Y,GRN,The Greens,642,-7.71
VIC,228,Melbourne,4641,North Melbourne Central,40817,WITTY,Sarah,2,Y,N,ALP,Australian Labor Party,571,3.57
VIC,228,Melbourne,4641,North Melbourne Central,41119,BANDT,Adam,5,N,Y,GRN,The Greens,1060,-3.57
VIC,228,Melbourne,64641,Northcote MELBOURNE PPVC,40817,WITTY,Sarah,2,Y,N,ALP,Australian Labor Party,219,7.2
VIC,228,Melbourne,64641,Northcote MELBOURNE PPVC,41119,BANDT,Adam,5,N,Y,GRN,The Greens,253,-7.2
VIC,228,Melbourne,109426,Other Mobile Team 1,40817,WITTY,Sarah,2,Y,N,ALP,Australian Labor Party,9,29.84
VIC,228,Melbourne,109426,Other Mobile Team 1,41119,BANDT,Adam,5,N,Y,GRN,The Greens,3,-29.84
VIC,228,Melbourne,4642,Parkville,40817,WITTY,Sarah,2,Y,N,ALP,Australian Labor Party,476,8
VIC,228,Melbourne,4642,Parkville,41119,BANDT,Adam,5,N,Y,GRN,The Greens,617,-8
VIC,228,Melbourne,4673,Prahran,40817,WITTY,Sarah,2,Y,N,ALP,Australian Labor Party,581,-1.26
VIC,228,Melbourne,4673,Prahran,41119,BANDT,Adam,5,N,Y,GRN,The Greens,485,1.26
VIC,228,Melbourne,121119,Prahran East (Melbourne),40817,WITTY,Sarah,2,Y,N,ALP,Australian Labor Party,369,10.75
VIC,228,Melbourne,121119,Prahran East (Melbourne),41119,BANDT,Adam,5,N,Y,GRN,The Greens,276,-10.75
VIC,228,Melbourne,121138,Princes Hill (Melbourne),40817,WITTY,Sarah,2,Y,N,ALP,Australian Labor Party,113,2.04
VIC,228,Melbourne,121138,Princes Hill (Melbourne),41119,BANDT,Adam,5,N,Y,GRN,The Greens,184,-2.04
VIC,228,Melbourne,4677,Richmond,40817,WITTY,Sarah,2,Y,N,ALP,Australian Labor Party,1159,10.01
VIC,228,Melbourne,4677,Richmond,41119,BANDT,Adam,5,N,Y,GRN,The Greens,731,-10.01
VIC,228,Melbourne,4643,Richmond Central,40817,WITTY,Sarah,2,Y,N,ALP,Australian Labor Party,1039,15.02
VIC,228,Melbourne,4643,Richmond Central,41119,BANDT,Adam,5,N,Y,GRN,The Greens,863,-15.02
VIC,228,Melbourne,83674,Richmond South,40817,WITTY,Sarah,2,Y,N,ALP,Australian Labor Party,708,14.13
VIC,228,Melbourne,83674,Richmond South,41119,BANDT,Adam,5,N,Y,GRN,The Greens,565,-14.13
VIC,228,Melbourne,11893,Richmond West,40817,WITTY,Sarah,2,Y,N,ALP,Australian Labor Party,535,-1.54
VIC,228,Melbourne,11893,Richmond West,41119,BANDT,Adam,5,N,Y,GRN,The Greens,498,1.54
VIC,228,Melbourne,4688,South Yarra,40817,WITTY,Sarah,2,Y,N,ALP,Australian Labor Party,761,9.04
VIC,228,Melbourne,4688,South Yarra,41119,BANDT,Adam,5,N,Y,GRN,The Greens,515,-9.04
VIC,228,Melbourne,83875,South Yarra Central,40817,WITTY,Sarah,2,Y,N,ALP,Australian Labor Party,776,5.8
VIC,228,Melbourne,83875,South Yarra Central,41119,BANDT,Adam,5,N,Y,GRN,The Greens,566,-5.8
VIC,228,Melbourne,4668,South Yarra South,40817,WITTY,Sarah,2,Y,N,ALP,Australian Labor Party,721,5.62
VIC,228,Melbourne,4668,South Yarra South,41119,BANDT,Adam,5,N,Y,GRN,The Greens,393,-5.62
VIC,228,Melbourne,109556,Southbank (Melbourne),40817,WITTY,Sarah,2,Y,N,ALP,Australian Labor Party,79,8.5
VIC,228,Melbourne,109556,Southbank (Melbourne),41119,BANDT,Adam,5,N,Y,GRN,The Greens,92,-8.5
VIC,228,Melbourne,109008,Special Hospital Team 1,40817,WITTY,Sarah,2,Y,N,ALP,Australian Labor Party,46,20.9
VIC,228,Melbourne,109008,Special Hospital Team 1,41119,BANDT,Adam,5,N,Y,GRN,The Greens,20,-20.9
VIC,228,Melbourne,109130,Special Hospital Team 2,40817,WITTY,Sarah,2,Y,N,ALP,Australian Labor Party,92,12.37
VIC,228,Melbourne,109130,Special Hospital Team 2,41119,BANDT,Adam,5,N,Y,GRN,The Greens,58,-12.37
VIC,228,Melbourne,109557,St Kilda MELBOURNE PPVC,40817,WITTY,Sarah,2,Y,N,ALP,Australian Labor Party,1197,12.81
VIC,228,Melbourne,109557,St Kilda MELBOURNE PPVC,41119,BANDT,Adam,5,N,Y,GRN,The Greens,749,-12.81
VIC,229,Menzies,121220,Ashburton MENZIES PPVC,40778,WOLAHAN,Keith,3,N,Y,LP,Liberal,986,-0.07
VIC,229,Menzies,121220,Ashburton MENZIES PPVC,40820,NG,Gabriel,7,Y,N,ALP,Australian Labor Party,1082,0.07
VIC,229,Menzies,3559,Blackburn (Menzies),40778,WOLAHAN,Keith,3,N,Y,LP,Liberal,245,-0.2
VIC,229,Menzies,3559,Blackburn (Menzies),40820,NG,Gabriel,7,Y,N,ALP,Australian Labor Party,457,0.2
VIC,229,Menzies,64638,Blackburn MENZIES PPVC,40778,WOLAHAN,Keith,3,N,Y,LP,Liberal,5508,-2.35
VIC,229,Menzies,64638,Blackburn MENZIES PPVC,40820,NG,Gabriel,7,Y,N,ALP,Australian Labor Party,7348,2.35
VIC,229,Menzies,121268,Blackburn North (Menzies),40778,WOLAHAN,Keith,3,N,Y,LP,Liberal,181,-6.11
VIC,229,Menzies,121268,Blackburn North (Menzies),40820,NG,Gabriel,7,Y,N,ALP,Australian Labor Party,335,6.11
VIC,229,Menzies,3420,Blackburn South,40778,WOLAHAN,Keith,3,N,Y,LP,Liberal,685,-2.09
VIC,229,Menzies,3420,Blackburn South,40820,NG,Gabriel,7,Y,N,ALP,Australian Labor Party,1006,2.09
VIC,229,Menzies,83714,Blackburn Upper,40778,WOLAHAN,Keith,3,N,Y,LP,Liberal,260,-5.46
